Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2014,CLUSTER SYSTEMS LLC,2,0,0,0,54,9211,NJ,HALEDON,07508
2014,LOGICBLOX INC,0,1,0,0,54,9318,GA,ATLANTA,30309
2014,INNOVATE INC,1,0,0,0,54,0529,VA,ALEXANDRIA,22310
2014,RELIANCE GLOBALCOM SVCS INC,1,0,0,0,51,4547,CO,DENVER,80222
2014,AGAMATRIX INC,0,0,3,0,54,5345,NH,SALEM,03079
2014,SUNFLOWER ELECTRIC POWER CORP,0,0,1,0,22,7918,KS,HAYS,67601
2014,FIRST COAST NO MORE HOMELESS PETS,1,0,1,0,54,9158,FL,JACKSONVILLE,32208
2014,RUSLAN CONSULTING INC,0,0,0,2,54,0616,NY,BROOKLYN,11214
2014,GRIFFITH PROPERTIES LLC,1,0,0,0,52,2068,MA,BOSTON,02110
2014,HETROSYS LLC,0,0,2,0,54,2415,CA,SAN JOSE,95148
2014,OXYGEN DEVELOPMENT LLC,0,0,2,0,32,5094,FL,MIAMI,33131
2014,TANTUS TECHNOLOGIES INC,0,0,1,0,54,5592,DC,WASHINGTON,20024
2014,TERATHINK CORPORATION,0,0,1,0,54,7106,VA,RESTON,20190
2014,GLOBAL INNOVATIVE SOLUTIONS,0,0,1,0,54,7853,IL,CHICAGO,60607
2014,DELASOFT INC,0,0,5,0,54,2358,DE,NEW CASTLE,19720
2014,DELASOFT INC,10,0,58,1,54,2358,DE,NEWARK,19702
2014,DELASOFT INC,0,0,1,0,54,2358,DE,NEWARK,19720
2014,AMERICAN PUBLIC UNIVERSITY SYSTEM,0,0,8,0,61,4370,WV,CHARLES TOWN,25414
2014,JEFFERIES INVESTMENT ADVISERS LLC,0,0,2,0,52,4452,NY,NEW YORK,10022
2014,ARMO CONSULTANTS,7,0,5,0,54,7102,NJ,PARSIPPANY,07054
2014,INTEGRATED FLOW SOLUTIONS LLC,0,0,1,0,33,7249,TX,TYLER,75706
2014,INTEGRATED FLOW SOLUTIONS LLC,4,0,1,0,54,7249,TX,TYLER,75708
2014,AMERICAN BEVERAGE DEPOT LLC,1,0,0,0,31,8023,FL,MIAMI,33166
2014,MIDWEST QUALITY HOME CARE INC,0,0,1,0,62,9087,MN,MINNEAPOLIS,55404
2014,RELIAS LEARNING LLC,0,0,1,0,61,0157,NC,CARY,27518
2014,THE COLUMBIA LEADERSHIP GROUP INC,1,0,0,0,54,1417,NY,NEW YORK,10128
2014,PRECO INC,1,0,0,0,54,1767,WI,SOMERSET,54025
2014,KUBER SURAJ DONUTS CORPORATION,0,0,1,0,55,2445,VA,VIRGINIA BEACH,23455
2014,HUEY CHIAO INTL INC DBA TELEFORCE,1,0,0,0,44,2711,TX,DALLAS,75229
2014,BAVELLE TECHNOLOGIES GROUP LLC,1,0,0,0,54,3604,NJ,LIVINGSTON,07039
2014,INNOVATIONS USA INC DBA GASOLINE A,0,0,1,0,42,4201,NJ,CLIFTON,07011
2014,IDEX HEALTH & SCIENCE LLC,0,0,1,0,33,6657,CA,ROHNERT PARK,94928
2014,TRUMPF PHOTONICS INC,0,0,2,0,33,7824,NJ,CRANBURY,08512
2014,PETRARCH LLC,0,0,1,0,45,8320,NY,NEW YORK,10065
2014,SHIVAM INFOTECH INC,1,0,13,0,54,0867,NJ,KENDALL PARK,08824
2014,AUTUMN CONTRACTING INC,0,0,1,0,99,4730,VA,SPRINGFIELD,22151
2014,ARBOR BAY SCHOOL,0,0,2,0,61,8214,CA,SAN CARLOS,94070
2014,INSYS THERAPEUTICS INC,1,0,1,0,54,9410,AZ,CHANDLER,85224
2014,DATPRO INC,0,0,1,0,54,1399,CA,UNION CITY,94587
2014,SEJONG LLP,1,0,0,0,54,4454,NJ,FORT LEE,07024
2014,CVE TECHNOLOGY GROUP INC,0,0,1,0,33,8196,TX,PLANO,75074
2014,CVE TECHNOLOGY GROUP INC,4,0,3,1,81,8196,TX,PLANO,75074
2014,RIVERWALK EDUCATION FOUNDATION INC,1,0,9,0,61,8906,TX,SAN ANTONIO,78209
2014,MILESTONE METALS INC,0,1,0,0,99,1201,VA,FAIRFAX,22031
2014,ON-LINE SVCS INTERNET DEV CORP,0,0,1,0,99,4310,FL,MIAMI,33186
2014,I FEDERAL SOLUTIONS INC,0,0,1,0,54,4853,DC,WASHINGTON,20036
2014,KOKOON INC DBA INHABIT,0,0,1,0,31,7038,NY,NEW YORK,10018
2014,DATADENSITY INC,1,0,0,0,54,7213,VA,LEESBURG,20176
2014,APTERA SOFTWARE INC,0,0,2,0,54,7992,IN,FORT WAYNE,46802
2014,QUINTON V INC DBA TENDER LOVING KA,0,0,1,0,61,9779,DE,MIDDLETOWN,19709
2014,UCA GROUP INC,0,0,1,0,54,0143,IL,ELGIN,60123
2014,REALTY DIRECT INC,0,0,1,0,53,1831,VA,ASHBURN,20147
2014,UCERTIFY LLC,0,0,1,0,54,3207,CA,SAN RAMON,94583
2014,PROMOTE YOUR TEAM LLC,0,0,1,0,99,7497,VA,WOODBRIDGE,22192
2014,P;ARKEON INC,1,0,0,0,33,8174,NJ,MOORESTOWN,08057
2014,NETELLIGENT CORP,1,0,0,0,54,0324,MO,CHESTERFIELD,63017
2014,HOBSOURCE INC,1,0,0,0,99,1344,IL,MOUNT PROSPECT,60056
2014,PRIMEDOC OF RICHMOND PC,0,0,1,0,62,1484,GA,ATLANTA,30328
2014,RHINOX INC,0,0,1,0,99,1872,CA,LOS ANGELES,90071
2014,PASSAGE TO INDIA INC,0,0,1,0,72,1976,MD,BETHESDA,20814
2014,IPLANNER INC,0,0,3,0,54,2992,TX,ALLEN,75013
2014,IPLANNER INC,3,0,0,0,54,2992,TX,STAFFORD,77477
2014,TOUCHSTAR AMERICAS LLC,0,0,2,0,54,5492,OK,TULSA,74146
2014,DOMINIQUE LEVY GALLERY,0,0,1,0,45,5714,NY,NEW YORK,10021
2014,DENTAL REPUBLIC-OAKCLIFF PC,1,0,0,0,62,5923,TX,DALLAS,75203
2014,MMR RESEARCH WORLDWIDE INC,0,1,0,0,54,8273,NY,TARRYTOWN,10591
2014,LUMESSE INC,0,0,1,0,54,9774,TX,AUSTIN,78746
2014,INVENSENSE INC,9,0,12,0,33,9977,CA,SAN JOSE,95110
2014,INVENSENSE INC,0,0,0,1,33,9977,CA,SUNNYVALE,94089
2014,TCN INC,0,0,1,0,54,1284,UT,ST GEORGE,84770
2014,A PLUS DENTISTRY,0,0,1,0,62,3378,GA,CUMMING,30040
2014,INTERFYSIO LLC,10,1,4,2,62,4134,NY,NEW YORK,10006
2014,THE RODENBURG GR INC DBA HIREMATCH,1,0,3,0,54,6522,NE,OMAHA,68154
2014,TEL TECHNOLOGY CENTER AMERICA LLC,2,0,0,0,33,6804,NY,ALBANY,12203
2014,TEL TECHNOLOGY CENTER AMERICA LLC,0,0,1,0,33,6804,TX,AUSTIN,78741
2014,UNISPEC ENTERPRISES INC,0,0,1,0,56,7962,DC,WASHINGTON,20003
2014,FOLIO INC,1,0,0,0,54,9338,CA,SANTA CLARA,95054
2014,HEALTH CARE TEAM PC,1,0,0,0,62,0661,MI,TROY,48084
2014,CENTERPOINT ENERGY SERVICE CO LLC,0,0,4,0,22,1509,TX,HOUSTON,77002
2014,2CMD INC,1,0,0,0,23,2491,TX,ARLINGTON,76011
2014,SARGA SOLUTIONS INC,0,0,7,0,54,3037,VA,HERNDON,20170
2014,SOHAG MUNSHI CPA LLC,0,0,1,0,54,3436,NJ,EDISON,08820
2014,DELIGHT CONSULTING SERVICES LLC,2,1,11,1,54,3986,MI,ROCHESTER,48307
2014,ATLEE STATION FAMILY DENTISTRY,0,0,1,0,99,6689,VA,MECHANICSVILLE,23116
2014,CELERITY IT OF PA LLC SUB OF CELER,0,0,1,0,54,6774,MA,BOSTON,02110
2014,WOOD GROUP PSN INC,0,0,1,0,54,6812,TX,HOUSTON,77094
2014,NIRVANA INFOTECH INC,0,0,2,0,54,8063,CA,SANTA CLARA,94536
2014,NIRVANA INFOTECH INC,2,0,0,0,54,8063,CA,SANTA CLARA,95054
2014,COVANT SOLUTIONS INC,3,0,21,1,54,8309,DE,NEWARK,19713
2014,J & J WIRING & MECHANICAL LTD,1,0,0,0,23,9684,NY,PLEASANTVILLE,10570
2014,ADVENTA CORPORATION,0,0,1,0,33,1020,AL,MADISON,35758
2014,MAGNETI MARELLI HOLDING USA INC,2,0,5,1,55,2046,MI,AUBURN HILLS,48326
2014,BIOACTIVE RESOURCES LLC,0,0,1,0,33,2184,NJ,SOUTH PLAINFIELD,07080
2014,DETROIT TRADING COMPANY,0,0,1,0,54,2313,MI,SOUTHFIELD,48075
2014,NXTECH INC,0,1,0,0,54,5099,IA,FAIRFIELD,52556
2014,HARBOR CARE LLC,0,0,1,0,99,9125,NJ,LITTLE EGG HARBOR,08087
2014,BILLINGS JACKSON LLC,1,0,0,0,54,1177,IL,CHICAGO,60607
2014,MICHIGAN INST OF PAIN MGMT PC,0,0,1,0,62,2105,MI,BELLEVILLE,48111
2014,SOFTWARE TECHNOLOGY INC,8,0,6,0,54,2181,NJ,PRINCETON,08540
2014,DECARE DENTAL LLC,0,0,1,0,52,2645,CA,THOUSAND OAKS,91362
2014,CONTACTABILITY COM LLC,0,0,1,0,54,3322,OH,COLUMBUS,43215
2014,ZIMMERMAN ADVERTISING LLC,0,1,0,0,99,5037,FL,FORT LAUDERDALE,33309
2014,HENDRICKSON USA L L C,0,0,1,0,33,5246,IL,ITASCA,60143
2014,HENDRICKSON USA L L C,0,0,1,0,33,5246,IL,WOODRIDGE,60517
2014,WELLDOC INC,1,0,3,0,54,7222,MD,BALTIMORE,21202
2014,WELLDOC INC,0,0,1,0,54,7222,MD,BALTIMORE,21210
2014,EPIC SYSTEMS INC,0,0,2,0,54,8231,VA,ALDIE,20105
2014,TELARIS INC,1,0,1,0,54,8966,CA,SANTA MONICA,90403
2014,REVEREIT LLC,0,0,4,1,54,2135,NH,NASHUA,03063
2014,REVEREIT LLC,23,1,20,1,54,2135,VA,HERNDON,20171
2014,REVEREIT LLC,0,0,1,0,56,2135,VA,HERNDON,20171
2014,REVEREIT LLC,0,0,1,0,62,2135,VA,HERNDON,20171
2014,UNIVERSITIES ALLIED FOR ESSENTIAL,0,0,1,0,54,3168,CA,OAKLAND,94612
2014,RICHARD MERKIN MIDDLE SCHOOL,0,0,1,0,61,3588,CA,LOS ANGELES,90007
2014,BLUE SEA PRODUCTS LLC,1,0,0,0,42,5244,NJ,PERTH AMBOY,08861
2014,RECURSION GROUP INC,1,0,1,0,54,6970,IL,SCHAUMBURG,60173
2014,EYEMAGINE TECH L L C,1,0,0,0,54,8006,CA,IRVINE,92618
2014,CELER SYSTEMS INC,9,2,4,0,54,2920,CA,FOLSOM,95630
2014,PEOPLECORP AMERICA INC,1,0,3,0,54,4272,VA,HERNDON,20170
2014,VALUE PRISM CONSULTING,0,0,1,0,54,6097,WA,SEATTLE,98101
2014,INTERASIAN RESOURCES GROUP LLC,0,0,1,0,99,8091,NY,NEW YORK,10001
2014,SMART DATA SYSTEMS LLC,1,0,0,0,54,9768,OH,DAYTON,45458
2014,CHICAGO ORT TECHNICAL INST,0,0,1,0,61,0994,IL,SKOKIE,60077
2014,DARCY BONNER & ASSOCIATES LLC,1,0,0,0,54,1521,IL,CHICAGO,60606
2014,GENZYME THERAPEUTIC PRODUCTS LTD P,2,0,28,0,32,2078,MA,CAMBRIDGE,02142
2014,BOKANYI CONSULTING INC,0,0,1,0,54,2612,TX,HOUSTON,77024
2014,BOKANYI CONSULTING INC,1,0,0,0,54,2612,TX,HOUSTON,77027
2014,HEARTLAND DENTAL LLC,6,0,3,0,62,4205,IL,EFFINGHAM,62401
2014,SOFTWARE EXPECTATIONS INC,0,0,0,1,54,4244,TX,HOUSTON,77074
2014,DR YOUNG PARK PC,0,0,1,1,62,4701,NY,EAST SYRACUSE,13057
2014,PROVENTIV THERAPEUTICS LLC DBA CYT,0,0,1,0,99,5994,FL,MIAMI,33137
2014,APPVISE INC,0,0,1,0,54,1456,CA,PLEASANTON,94588
2014,ADPRIME MEDIA INC,2,0,2,0,54,1532,NY,NEW YORK,10004
2014,AMEREDIA INC,0,0,1,0,54,1876,CA,SAN FRANCISCO,94111
2014,CORPTAX INC,2,0,7,0,54,8383,IL,DEERFIELD,60015
2014,MIRIA SYSTEMS INC,0,0,1,0,54,8975,PA,NORRISTOWN,19403
2014,UNITED HOME HEALTH CARE INC,0,0,1,0,62,2993,MI,FERNDALE,48220
2014,NETPOP RESEARCH LLC,1,0,0,0,54,9099,CA,SAN FRANCISCO,94110
2014,CAE NORTH EAST TRAINING INC,0,0,1,0,54,9555,NJ,WHIPPANY,07981
2014,ROSS SCHOOL,3,0,0,0,61,0911,NY,EAST HAMPTON,11937
2014,GLOBAL NUCLEAR FUEL AMERICAS LLC,0,0,1,0,22,4690,PA,ERIE,16531
2014,MUSTARD SEED LEARNING CENTER,1,0,0,0,61,5391,CA,PALO ALTO,94303
2014,MARIE & ASSOCIATES LLC,0,1,0,0,56,6683,OR,BEND,97707
2014,ARIZONA LUNG SLEEP & VALLEY FEVER,0,0,1,0,62,7199,AZ,SURPRISE,85374
2014,THE COOL TRADER COMPANY,0,0,1,0,99,8819,CA,OCEANSIDE,92054
2014,WORLD PREMIER SERVICES INC,0,0,0,1,81,9500,IL,SUGAR GROVE,60554
2014,GENERATION LOVE LLC,0,0,1,0,99,9919,NY,LONG ISLAND CITY,11101
2014,BALNALD INVESTMENTS USA LTD,0,0,1,0,52,0570,OR,LAKE OSWEGO,97035
2014,MCB CLINICAL RESEARCH CENTERS LLC,0,0,1,0,54,2451,CO,COLORADO SPRINGS,80910
2014,NATERA INC F/K/A GENE SECURITY NET,2,0,9,0,54,4487,CA,SAN CARLOS,94070
2014,MIAMI CTR FOR ADVANCED CARDIOLOGY,1,0,0,0,62,5526,FL,MIAMI,33180
2014,NORTHWEST RETURN 2 WORK LLC,1,0,0,0,62,5714,WA,LYNNWOOD,98036
2014,SOLGENIE TECHNOLOGIES INC,0,0,1,0,54,0380,GA,LAWRENCEVILLE,30043
2014,CASMIR CARE SERVICES INCORPORATED,0,0,1,0,62,0607,PA,PHILADELPHIA,19131
2014,RUBICON MEDIA LLC,0,0,2,0,54,1449,CA,SAN FRANCISCO,94107
2014,MGK INTERNATIONAL INC,0,0,0,1,33,3911,NJ,PRINCETON,08540
2014,MGK INTERNATIONAL INC,1,0,0,0,42,3911,NJ,PRINCETON,08540
2014,SUNGEVITY INC,2,0,4,0,22,4328,CA,OAKLAND,94607
2014,CUSTOM AEROSPACE COMPONENTS LLC,0,0,1,0,33,6557,MA,WOBURN,01801
2014,DOCKON INC,0,0,1,0,54,9261,CA,SAN DIEGO,92121
2014,MY POOL PAL COMPANY LLC,0,0,1,0,99,2216,GA,ALTO,30510
2014,UNITED LLC,0,1,0,0,44,2217,RI,WARWICK,02889
2014,OSSIA INC,1,0,0,0,54,2381,WA,REDMOND,98052
2014,BIZTECH SOLUTIONS INC,1,0,0,0,54,7832,TX,SPRING,77380
2014,BIZTECH SOLUTIONS INC,0,0,1,0,54,7832,TX,THE WOODLANDS,77380
2014,DECISION TREE CONSULTING LLC,2,0,1,1,54,8133,OK,TULSA,74136
2014,DNA HEALTHCARE INC,1,0,1,0,54,0115,NJ,PISCATAWAY,08854
2014,PRIMEMED INC,0,1,0,0,48,2816,CA,GLENDALE,91206
2014,PATIENT POINT COORDINATED CARE SOL,3,0,0,0,54,7693,FL,ORLANDO,32819
2014,EBH ENTERPRISES INC DBA DATAMINR I,0,0,1,0,54,8154,NY,NEW YORK,10016
2014,ALGOTOCHIP CORPORATION,0,0,1,0,33,1956,CA,SAN CARLOS,94070
2014,ALGOTOCHIP CORPORATION,1,0,1,0,33,1956,CA,SUNNYVALE,94085
2014,CMC CONSULTING GROUP INC,1,0,0,0,54,3936,MA,FRAMINGHAM,01701
2014,SOCIALFLOW INC,0,0,1,0,54,8253,NY,NEW YORK,10017
2014,ACADIASOFT INC,0,0,1,0,51,8757,MA,NORWELL,02061
2014,L2 INC,1,0,1,0,54,1621,NY,NEW YORK,10012
2014,PERFORMANT SYSTEMS GROUP LLC,0,0,2,0,54,4335,MI,FARMINGTON HILLS,48335
2014,ROYAL PALM BEACH REHAB CORP,0,0,1,0,62,5706,FL,WEST PALM BEACH,33411
2014,ANDYET LLC &YET LLC,1,0,0,0,54,0166,WA,RICHLAND,99352
2014,LANGDON WILSON INTL,1,0,0,0,54,4343,CA,LOS ANGELES,90017
2014,MART MANAGEMENT LLC,1,0,0,0,52,4532,FL,WEST PALM BEACH,33409
2014,LIGHTSIDE GAMES INC,0,0,1,0,54,5530,CA,MOUNTAIN VIEW,94041
2014,MARKS STUDIOS LLC DBA GIMMIE GAMES,1,0,0,0,51,6680,GA,DECATUR,30030
2014,MASHWORK INC,1,0,0,0,54,8131,NY,NEW YORK,10010
2014,LA SENZA INC,0,0,1,0,44,0215,OH,COLUMBUS,43230
2014,LED CITY LLC,1,0,0,0,42,0683,TX,DALLAS,75229
2014,AMERICA-CV NETWORK LLC,1,0,0,0,51,1420,FL,HIALEAH,33018
2014,PACIFIC ANESTHESIA INC,0,0,1,0,62,1453,HI,HONOLULU,96813
2014,SRINAV INC,1,1,1,1,54,7686,CA,FREMONT,94555
2014,QUINTETTE DESIGN NEW YORK INC,1,0,1,0,54,9011,NY,NEW YORK,10006
2014,YOUNOODLE INC,1,1,2,0,54,3674,CA,SAN FRANCISCO,94107
2014,DORAN JONES INC,2,0,1,0,54,3970,NY,NEW YORK,10005
2014,EMETEORS INC,28,7,6,0,54,6538,NJ,MONTVILLE,07045
2014,EMC CORPORATION,0,0,1,0,54,0009,MA,HOPKINTON,01748
2014,JAMES M CHA CPA & COMPANY A PC,0,0,1,0,54,8018,CA,LOS ANGELES,90010
2014,MAINE MARITIME ACADEMY,0,0,2,0,61,0724,ME,CASTINE,04420
2014,UNIV OF MAINE AT FORT KENT,1,0,1,0,61,0769,ME,FORT KENT,04743
2014,UNIV OF SOUTHERN MAINE,2,0,0,0,61,0769,ME,GORHAM,04038
2014,UNIVERSITY OF MAINE,5,0,6,0,61,0769,ME,ORONO,04469
2014,UNIV OF MAINE AT PRESQUE ISLE,0,0,1,0,61,0769,ME,PRESQUE ISLE,04769
2014,MEDICAL CARE DEVELOPEMENT INC,0,1,0,0,92,2787,ME,AUGUSTA,04330
2014,BEACON ANALYTICAL SYSTEMS INC,0,0,1,0,31,9347,ME,SACO,04072
2014,ZYNP INTL CORP,2,0,0,0,54,5567,MI,ROMULUS,48174
2014,BOSTON SCIENTIFIC CORP,0,0,1,0,33,1234,MA,MARLBOROUGH,01752
2014,MARKEM-IMAJE CORPORATION,1,0,2,0,33,3170,NH,KEENE,03431
2014,NGM INSURANCE COMPANY,0,0,1,0,52,0490,FL,JACKSONVILLE,32245
2014,DARTMOUTH COLLEGE,21,0,18,0,61,2111,NH,HANOVER,03755
2014,HIGH MOWING SCHOOL,0,0,1,0,61,2138,NH,WILTON,03086
2014,MARY HITCHCOCK MEMORIAL HOSP,7,0,9,0,62,2140,NH,LEBANON,03756
2014,LRGHEALTHCARE,8,0,3,0,62,2150,NH,LACONIA,03246
2014,MONADNOCK COMMUNITY HOSPITAL,0,0,2,0,62,2157,NH,PETERBOROUGH,03458
2014,THE NEW LONDON HOSP ASSN INC,0,1,0,0,62,2171,NH,NEW LONDON,03257
2014,WEEKS MEDICAL CENTER,0,0,1,0,62,2242,NH,LANCASTER,03584
2014,CHESHIRE YMCA,0,0,1,0,72,2246,NH,KEENE,03431
2014,COTTAGE HOSPITAL,0,0,1,0,62,3321,NH,WOODSVILLE,03785
2014,HUGGINS HOSPITAL,0,0,1,0,62,3332,NH,WOLFEBORO,03894
2014,ELLIOT HEALTH SYSTEMS,0,0,2,0,62,2673,NH,MANCHESTER,03103
2014,RIVERBEND COMMUNITY MENTAL HEALTH,0,0,2,0,62,4383,NH,CONCORD,03301
2014,LAKES REGION MENTAL HEALTH CTR INC,1,0,0,0,62,2138,NH,LACONIA,03246
2014,HYPERTHERM INC,1,0,1,0,33,4267,NH,HANOVER,03755
2014,HYPERTHERM INC,0,0,2,0,33,4267,NH,LEBANON,03766
2014,SOUTHER NEW HAMPSHIRE UNIV,1,0,3,0,61,4509,NH,MANCHESTER,03106
2014,FERROTEC USA CORP,0,0,3,0,33,5185,CA,SANTA CLARA,95054
2014,GEOPHYSICAL SURVEY SYSS INC DBA GS,0,0,1,0,33,8634,NH,SALEM,03079
2014,HAVENWOOD-HERITAGE HEIGHTS,0,0,1,0,62,0183,NH,CONCORD,03301
2014,ANDROSCOGGIN VALLEY HOSPITAL,3,0,1,0,62,0367,NH,BERLIN,03570
2014,AIG GLOBAL SERVICES INC,0,0,11,0,52,7338,NY,NEW YORK,10038
2014,TENDER CORPORATION,1,0,0,0,33,8440,NH,LITTLETON,03561
2014,TIMBERLAND LLC,0,0,1,0,45,2554,NH,STRATHAM,03885
2014,ST MARY ACADEMY,0,0,1,0,61,2967,NH,DOVER,03820
2014,VERANI REALTY INC,0,0,1,0,53,6818,NH,LONDONDERRY,03053
2014,PRESBYTERY OF NORTHERN NEW ENGLAND,1,0,0,0,81,7350,NH,LONDONDERRY,03053
2014,VELCRO GROUP CORPORATION,1,0,0,0,54,3899,MA,BOSTON,02110
2014,ASPECT SOFTWARE INC,0,0,1,0,54,4368,AZ,PHOENIX,85016
2014,ASPECT SOFTWARE INC,0,0,8,0,54,4368,MA,CHELMSFORD,01824
2014,DASSAULT SYSTEMES ENOVIA CORP,0,0,1,0,33,2301,MA,WALTHAM,02451
2014,DASSAULT SYSTEMES ENOVIA CORP,0,0,2,0,33,2301,MI,AUBURN HILLS,48326
2014,STONYFIELD FARM INC,1,0,0,0,31,3571,NH,LONDONDERRY,03053
2014,ICAD INC,0,0,1,0,54,7419,NH,NASHUA,03062
2014,COOPER PRODUCTS INC,1,0,0,0,32,8079,NH,LACONIA,03246
2014,HAGER RICHTER GEOSCIENCE INC,0,0,1,0,54,1614,NH,SALEM,03079
2014,ELECTROCRAFT NEW HAMPSHIRE INC,2,0,0,0,33,1305,NH,DOVER,03820
2014,RESOURCE SYSTEMS GROUP INC,2,0,5,0,54,5879,VT,WHITE RIVER JUNCTION,05001
2014,LISEGA INC,1,0,0,0,33,9118,TN,KODAK,37764
2014,NOYES FIBER SYSTEMS LLC,1,0,0,0,33,2932,MA,LOWELL,01851
2014,DIVERSIFIED PROJECT MANAGEMENT INC,1,0,0,0,54,2347,MA,NEWTON,02458
2014,BOTTOMLINE TECHNOLOGIES DE INC,0,0,5,1,54,3294,NH,PORTSMOUTH,03801
2014,ZCO CORPORATION,1,0,1,0,54,3991,NH,NASHUA,03060
2014,SLEEPNET CORPORATION,0,0,1,0,33,3085,NH,HAMPTON,03842
2014,INSTRUMENTATION LABORATORY COMPANY,0,0,4,0,42,8199,MA,BEDFORD,01730
2014,GLOBE TECH INC,0,0,1,0,54,4454,NH,NASHUA,03062
2014,LACONIA CLINIC PC,2,0,1,0,62,0192,NH,LACONIA,03246
2014,CATHOLIC MED CTR PHYSICIAN PRACTIC,1,0,1,0,62,0245,NH,MANCHESTER,03102
2014,LONZA BIOLOGICS INC,2,0,4,0,32,2009,NH,PORTSMOUTH,03801
2014,LONZA BIOLOGICS INC,0,0,1,0,54,2009,NH,PORTSMOUTH,03801
2014,SUPERIOR CONTROLS INC,0,0,1,0,54,2291,NH,SEABROOK,03874
2014,DIRECT CAPITAL CORPORATION,0,0,3,0,52,8001,NH,PORTSMOUTH,03801
2014,GOSS INTERNATIONAL AMERICAS INC,0,0,1,0,33,8661,NH,DURHAM,03824
2014,SKYSCAPE.COM INC,3,0,0,0,54,9830,IL,LIBERTYVILLE,60048
2014,PHYSICIANS INTERACTIVE INC,2,0,2,0,54,9830,MA,READING,01867
2014,GTAT CORP,2,0,0,0,33,1760,NH,MERRIMACK,03054
2014,INDUSTRIAL CALIBRATION SVC CO INC,0,0,0,1,54,4302,NH,HUDSON,03051
2014,POWERSTEERING SOFTWARE INC,1,0,0,0,54,5158,MA,CAMBRIDGE,02141
2014,EXACT SCIENCES CORP,0,0,1,0,54,8229,WI,MADISON,53719
2014,STRAFFORD TECHNOLOGY INC,0,0,1,0,54,9018,NH,LONDONDERRY,03053
2014,SOUTHERN NEW HAMPSHIRE MED CTR,0,0,1,0,62,3054,NH,NASHUA,03061
2014,SCRIBE SOFTWARE CORPORATION,1,0,0,0,54,6274,MA,BOSTON,02210
2014,FUJIFILM DIMATIX INC,1,0,4,0,32,9402,CA,SANTA CLARA,95050
2014,DEEBECON INC,9,1,12,1,54,0052,NH,NASHUA,03062
2014,HIGHDATA SOFTWARE CORPORATION,27,5,11,1,54,5484,NH,SALEM,03079
2014,SKILLSOFT CORPORATION,1,0,0,0,61,6115,MA,BOSTON,02210
2014,EKTRON INC,0,0,6,0,33,7493,NH,NASHUA,03063
2014,HIGHLAND FORWARDING INC,0,0,1,0,48,0996,NH,BEDFORD,03110
2014,HIGHLAND FORWARDING INC,1,0,0,0,54,0996,NH,BEDFORD,03110
2014,HIGHLAND FORWARDING INC,0,0,2,0,54,0996,NH,LONDONDERRY,03053
2014,COVIDIEN LP,13,0,39,1,33,2162,MA,MANSFIELD,02048
2014,COVIDIEN LP,0,0,1,0,33,2162,MN,MINNEAPOLIS,55441
2014,ARC TECHNOLOGY SOLUTIONS LLC,1,0,0,0,54,5121,NH,NASHUA,03060
2014,ELLIOT PHYSICIAN NETWORK INC,1,0,0,0,62,9589,NH,MANCHESTER,03103
2014,WARNER POWER LLC,1,0,0,0,99,0479,NH,WARNER,03278
2014,RIVERSTONE RESOURCES LLC,0,0,2,0,52,1580,NH,MANCHESTER,03101
2014,GLOBAL TECHNICAL TALENT INC,1,0,0,0,54,4874,MA,BOSTON,02109
2014,GLOBAL TECHNICAL TALENT INC,0,0,1,0,54,4874,MA,BOSTON,02110
2014,GLOBAL TECHNICAL TALENT INC,0,0,1,0,56,4874,NH,PORTSMOUTH,03801
2014,C SQUARED SYSS LLC,2,0,0,0,54,6622,NH,AUBURN,03032
2014,LASER PROJECTION TECHNOLOGIES INC,0,0,1,0,33,7544,NH,LONDONDERRY,03053
2014,SCANPOINT INC,0,0,1,0,54,7598,ME,WESTBROOK,04092
2014,SIG SAUER INC,0,0,1,0,33,8156,NH,PORTSMOUTH,03801
2014,S R INTERNATIONAL INC,3,2,5,1,54,1480,IL,NAPERVILLE,60564
2014,THE FAIRFAX CHRISTIAN SCHOOL INC,0,0,1,0,61,2600,VA,VIENNA,22182
2014,DOSHI & ASSOCIATES CPA PLLC,0,0,1,0,54,2774,MI,BLOOMFIELD HILLS,48304
2014,SHIMAHARA INC,0,0,1,0,54,3040,CA,SANTA MONICA,90405
2014,PROFESSIONAL PRODUCTS AND SVCS LLC,0,0,1,0,99,3872,FL,HAINES CITY,33844
2014,BELVEDERE TRADING LLC,0,0,1,0,52,5442,IL,CHICAGO,60606
2014,ENSIGN PLEASANTON LLC DBA UKIAH P,0,0,1,0,62,5730,CA,UKIAH,95482
2014,RESOLVIT RESOURCES LLC,0,0,3,0,54,8092,VA,VIENNA,22182
2014,US OPHTHALMIC LLC,1,0,1,0,99,8850,FL,MIAMI,33172
2014,OPENHOUSENEWYORK INC,1,0,0,0,81,0261,NY,NEW YORK,10010
2014,JAVAJI SYSTEM SOLUTIONS INC,4,1,0,0,54,0421,VA,HERNDON,20170
2014,ORBIT INDUSTRIES INC,1,0,0,0,42,0996,CA,LOS ANGELES,90007
2014,NEWPORT FAB LLC DBA JAZZ SEMICONDU,2,0,2,0,33,1231,CA,NEWPORT BEACH,92660
